member,bias
6911,-1.8689342349367881
7335,-1.0038128394733121
21945,-2.7904290715304123
5704,0.514676619347747
7625,0.5337973432784616
7590,2.406231739314536
4491,2.6343148829949192
20949,-3.5419029046801667
2377,-3.2970479353081603
10528,-1.0831005322998704
7175,2.7905464366336905
8154,-2.343368867381626
10098,1.3469692176522292
22161,4.799292120676088
7283,2.221061655382098
1871,-1.0595767574167203
21312,5.144105290328917
6001,0.01863679259732029
5264,3.959899175034674
5845,2.785323706747525
12007,1.438456550887185
29397,-1.1281033955468334
6866,1.5249616183577266
10320,-2.303989320247706
10069,1.7896973034165782
6556,-1.2533495816691091
6621,-0.3998483787290818
14407,5.496147094371524
15606,-6.226955560511554
1258,1.6127801507083495
2055,-1.546598808139703
7393,-0.9254775596391424
2588,0.08867513180669193
9670,-1.211087181829276
15093,-2.768032938016073
4681,3.342001513639567
979,-1.6874723798311824
8632,2.1894291035450393
1264,3.0922058541005164
918,2.379024444279275
835,4.497731712850937
3408,-1.851515449610232
2791,0.9299412254600791
9481,-1.8748621747189453
5337,1.8991899060047852
29501,-5.565186808178361
10321,1.7129796887847744
5793,-3.432367933588965
9948,2.742645554836521
8602,-2.2671217108351605
8810,-1.522843300032675
9744,1.3929072595301693
8384,2.0403251178146875
3245,2.175345952063497
2405,-0.542250178710346
8812,-0.5282307094377197
873,-2.091066353143046
3885,-0.5293506034803749
5916,-0.844785378465654
15044,3.784642434352089
3436,2.9810516473844464
10332,1.3954127071132116
2220,-0.07900775232683435
1769,-2.5001772078264115
8771,-0.29085722295678884
321,2.423739829410864
7371,0.6847266545570547
14852,-3.0929224987254926
7655,3.269789576401448
7894,-0.9267681786490003
15091,-2.9183523468646264
8567,1.7269677091302222
29135,-3.013483225299199
2598,1.4700386971127934
6959,1.3056772325542507
5866,-0.3962474546708758
21352,4.197251525707753
5702,-3.422605627695203
252,-1.5581397245175599
9615,1.398354509165141
9945,-1.317777332677165
15043,3.2473971588377526
20939,1.8732436108808952
5004,-0.7413989898283813
1714,-2.3008670033442358
1934,2.025820048472785
8308,0.7483948023702077
9196,1.7347068096738678
3053,-2.036976445568553
684,1.4688881138909344
2535,-0.990316533450292
21183,-3.845842319867995
8662,-0.4156621475851246
925,-0.24382814617761817
21182,-3.6769310950505774
13038,-0.8971052928352183
339,2.1623391358508073
9454,3.1566283042257823
2379,-2.284569153573346
5766,0.580197382537019
95407,-1.5373571927279428
20144,-3.477776614498177
20705,2.7647320100421857
11061,4.317418966522841
1097,-1.1368570667891515
10406,-0.7217601477121397
1330,4.186956656130727
9596,3.606439424370213
5166,-0.15038192257204422
3828,1.7931565249772843
20724,4.884080073754682
7296,-0.6432754039764126
5740,-0.33498453595545785
14270,0.971871704137697
14028,-2.030981928872032
9121,-0.9317272077445793
8500,2.7461896595613617
7423,2.962854452885783
355,-3.2588786583977507
4595,2.2505133564655853
384,-2.000842347029019
10767,-2.373570679962383
29751,-2.055722801675547
6124,2.900685423344188
1002,-0.2162155265060262
9002,-0.8933410240025609
57,1.6842921865204006
14643,6.9579899110893555
3321,0.5253781787668266
13010,4.19882358940043
8127,3.100411529634224
3483,1.0163180807464058
5357,1.2081268721857514
3769,2.7469694679502825
4982,-2.760518164333174
14262,2.1248397134063843
7254,2.866027416305014
9293,3.155620089904767
2951,2.4285127710146157
519,-0.7878032271425367
7531,-2.74470188621915
3929,-0.18945968655574008
22531,2.9066252848081
10757,5.052448513888352
4307,2.091550401719916
6391,-3.2685105604410505
5914,-4.19337009110091
5598,1.206611721716665
5178,2.2784642436426945
3471,1.2218903106085959
6540,-0.6897486175650324
1675,-2.9330826158834467
5659,3.5492816906031033
1493,3.0034990284432728
10801,-0.4501120633108657
20514,-2.646238827418757
7222,2.3734575093402404
12042,3.2260914764272037
10505,-0.06451354672690279
1336,2.3091674356617573
3612,-0.34425868651409025
8703,-1.7450808856702065
5764,3.9471249966202397
14277,5.203158639512915
14503,-2.4495322689680745
1121,2.2251857258542413
8323,-0.9827530976534897
1731,-3.2700916057427802
14228,3.7858789412945675
14874,2.0414406331800263
5231,2.1700595875655475
21162,-2.5935990051158546
22315,-2.769306868652699
7111,1.8512899886711645
1589,-1.458702287156646
8080,3.4968386194161485
8290,-1.1930921467698454
22136,-3.3475046487527655
8477,1.1674331409355934
9842,-5.275043056777374
2563,-2.6063080568762147
21755,-2.4289739603896026
6170,-1.9322960871575598
3747,4.222657708906182
4662,1.8165066550330515
41,-3.154468303326794
21734,-4.590605117928393
10307,-1.1663101965672873
20908,3.549919457053266
2596,-1.1723575003557414
878,1.6629138019673313
643,-4.556296975262472
3424,1.1099050036160183
9521,-2.370868908699228
3835,-2.33134720051087
9764,0.9987490460528612
3713,-1.9446911099349602
3870,2.9707672332279658
10383,-1.8990973129616526
9730,2.5160642978662726
22511,-2.2657704342267917
8047,-0.240613581745645
3946,-1.181228486864341
2792,3.5749384263881185
492,0.9787597877227959
9879,-2.0558516975192918
7833,0.9872939705977977
373,-0.3116339941747395
6483,3.4895484885736834
8473,2.5659550700531883
11011,0.6366520352644854
3954,-1.6094886866861875
8099,2.5654851745181433
9885,-0.02193798833418758
1921,-0.840848508749639
15046,4.2460764164970355
22319,-3.421473968789074
14612,-1.1663137495218387
2043,2.336144838657945
8437,4.077773501715224
15615,-0.49038392070132153
6989,4.038404986789673
3154,2.7033627818712636
3142,-3.6825610317040973
9816,-1.6365276579071495
20354,2.9522284000356325
5064,-1.2420145803655733
10793,5.478331254682452
8644,1.3373766186662754
5588,-0.1992226883341387
21138,-3.773503558508945
5872,-1.8896961565279173
3917,-2.6549025362404604
15009,3.0110371750911726
45,-0.938768135050789
9817,-0.08584541332707457
621,-0.6417044305523887
7107,-1.481715081774954
2193,3.20622131525258
9385,1.191374221412333
5982,1.8289412291123754
7595,2.9040830874022885
5514,2.349485647460642
2811,-1.2165383451885605
21143,-1.5733630677841306
2495,-4.633792694219538
7987,-2.1089554292164676
6175,-0.9227213833892594
13000,4.996745052129145
10033,1.9207236592197896
9688,-1.3334647652377265
9049,1.1092298815063877
95617,-2.3618675585496263
1150,2.7193649864678617
5861,1.5752255476443493
891,-1.7018997338827764
3415,2.948676211280265
7416,-2.1281643628365954
2696,3.0847784365911832
10120,-0.4493996255214064
8356,1.7260038496073975
40905,-2.623076603031474
7973,2.7379633896288498
993,0.5915081208312643
6766,-2.1332324480570315
14862,-3.05283455096843
14442,3.3958531389086075
2583,-0.895977437133994
1824,-2.0172565274288066
13037,2.2229428273430445
9113,0.5351038016939016
14650,3.8311654909607897
6258,3.66858426012501
8468,0.47690385866121576
29389,4.704380320063305
4700,-1.7325796183323041
2928,-2.5999611813223646
2062,-0.30212535570464616
10374,0.8831769538283893
41102,-4.323609285129318
8610,-1.0994977769083274
10555,6.678414974578438
10236,1.344150366008953
9122,1.5964950312116961
9277,-0.7943290791590911
9426,-1.7629175390327227
49700,-4.231216075155205
99884,1.2993574909334324
4881,0.7174329454340569
8197,-2.21709656060523
2354,2.678410614644298
13013,6.12160568311138
9405,1.1909489734230176
8604,3.1449592480952653
5003,2.82395755341727
506,-1.6616223602937157
5203,0.9226255636593347
8467,-2.534916208676036
3676,-2.0660847079864544
9083,-1.230415807899003
6217,-0.09117943923878312
4528,2.8537201244194974
21307,-1.2080000863623843
29719,-2.3528936380624335
206,-2.0020279980600693
22548,3.4446088494472824
7627,1.9177103989952249
5326,3.3138122801073995
357,-2.0772609887356084
1812,-3.1333358810604146
14606,-1.244248897038977
9187,-0.7823101037054704
7470,2.5511052346169305
7829,2.340963683185656
589,0.18796900394627972
5125,-0.14562789961544048
2462,-0.8182128599091739
4947,1.173260514784691
4188,-1.1283148199739446
10161,-0.3817055989038023
6063,-3.6350503478692633
10106,2.066423552605985
10603,-0.5885992483358177
4542,0.5143290349887063
14435,6.506973960087736
21115,-2.8363961543417093
99892,1.1452605025603
14638,3.562537707824455
9246,0.3641397712560544
9004,1.976513677760487
3334,1.9734521700851528
6706,-0.9563104077908268
8907,-0.7217335352732916
9408,4.464351081038561
4544,-3.468651174569542
6027,2.8453046937066713
4232,1.14606127898692
6720,-0.43997174943957407
4513,0.9977074287947437
976,-2.159856461512343
10179,1.6267988876289963
5339,-4.020044959117209
9001,-0.7010390863817699
6375,1.4685100905161408
9127,1.4431182778544411
3037,1.2171628323989707
733,-1.091663198531158
4247,2.3885180900951513
29545,-2.914969478246746
3641,-1.9841101729119917
2352,2.7946896395104566
14636,0.7669958755451217
20138,-3.2131235554806143
6157,-2.05287838419651
8732,-1.5783512745210257
11062,-2.481297902155417
4991,1.7779001586815615
14509,2.8201461537065926
1939,0.12390796960430936
7210,1.538859731076617
1971,-3.0003119709146757
2385,0.8385648076064952
11052,0.49461164976269206
7726,2.8834689085311127
8097,0.8932709367114309
460,-1.415971403930829
20137,-2.204322019557929
3643,-1.4433892981283303
14632,2.1704491180567813
787,-1.00939712041102
2857,-3.3761220526970743
14303,-3.985921656651351
1867,-3.2195562172169514
5060,-3.5263613352400327
758,-1.3290849816388253
5666,1.2817469556545193
5375,-3.454500388795784
32,-1.9062470776693603
9492,0.7788513166001167
3514,-1.6026303896652483
22159,4.869654843190987
4943,2.917289548446454
9116,1.7371645672015181
20912,-0.05317922993725213
22322,-4.466328627058229
9168,-1.309176127530806
2225,2.0132014686407556
7936,-2.719862827230161
2898,-2.4475470502864285
223,-1.3264562551835646
5169,-1.653154138561977
1356,-3.4071620886482212
3034,1.80128777384453
6858,-2.841041881898107
3788,-5.836859811611588
2990,-0.30746190585521777
21188,-1.6990495892473927
482,2.2585278827034125
4244,1.692210809220555
7858,-4.072669327975784
2047,0.29194095095274397
600,1.818247601181132
20100,-3.832649347540503
29398,2.1518893814040605
4241,0.35474450551642506
8511,1.9037744454974104
9749,-1.4717650198385994
7290,-1.7775648367250745
5191,-0.5215488468790594
1384,0.45428309853627796
423,3.1726764624303
9024,-0.9947806243732642
10724,3.796823385066563
21101,-1.1834082445005256
5684,2.8266101712082405
1988,-1.4395089048840717
20906,-2.394935277011367
9682,-1.2717945739648346
2804,1.0784259721470026
2359,1.9516526294947918
22366,-3.2964481628931037
9837,-2.0754696194899114
3779,-1.5785442790032145
8407,-1.5548546387762148
3771,0.7536580591343608
7374,-0.5968386414980358
5215,-3.3743897140754466
29334,4.612753702067329
20305,6.264779590887322
3912,1.9302404671646343
15019,2.1537677528779353
20757,4.1254361500830825
7230,-0.9447474234580774
8058,1.3157326018545168
2592,-0.4458663827863131
2076,-0.7239580971201691
724,1.486306113176215
9822,-1.6242880682588834
517,-0.3862253673358346
21993,5.13589789814939
6877,2.008519541537712
1877,2.4240316938199267
8349,-0.5686759691490203
20910,-2.5729110458514364
7135,2.5795524396004814
4892,1.512161285566068
6363,3.309138325330157
4597,2.0025098952513023
703,5.009787746495063
7032,-2.0646052757586064
1394,1.913484461198142
9630,4.044501731303072
9551,3.1098351114341947
4532,-1.0960791487997716
8429,0.16001977485949231
9617,-1.0177305470126141
2993,2.478708031170033
29776,3.993414859462803
7789,3.178793696266952
20902,2.3586465879381175
29905,-2.9094523870561533
834,-2.336183434251784
5593,0.3209769511867987
6024,1.630782647277924
3159,2.21495874381935
6901,0.3456637609924325
9407,3.4633780116945974
2586,2.94933667702979
6514,-3.6993306330205047
640,2.3565612115024925
14272,0.878457108470702
8687,-2.1606878473065705
3093,-1.9971006324606189
10071,1.392231107377197
10700,4.475253076812735
8035,0.4259170690488705
1459,-2.1986978396910826
8163,1.813655894450709
8134,-0.8581905530553707
4743,2.8153262144081777
9442,-0.6533370526380872
6362,-3.496507179909433
40914,2.0402223423670964
2701,0.5384163515758824
3104,-0.6788964413847955
9657,-1.9509375321186684
5830,-1.6696740443211509
21700,-4.315189804111478
4660,-3.8228469381342522
20348,-1.5962604940168321
9652,-2.6214741307407787
10554,3.0743462262777315
5410,-1.702926507707327
8339,-2.620409644984715
8100,-1.7132076673162757
6146,0.5493799091639905
7956,-2.7726402916435187
7367,-1.3772121373198474
14802,-2.449464529216779
15433,4.77358184115193
513,-1.7836503808099113
9449,0.3997345198670426
8747,-2.056804165968284
22555,-1.7658575951652993
4596,1.2639768971255223
21126,-3.542689598341508
3760,0.25907288441289966
8646,-1.0591620063497154
9152,3.8499424794015615
689,-2.826831634230448
6397,-2.316843422115886
1020,2.773677245322796
1805,3.937929022511166
10275,-2.179104106369168
7195,-0.3005379833981303
10247,-1.5596087167068278
7566,-1.0107792240379685
3015,-2.863647133981524
4705,-2.5304082301771063
839,0.6626880407919443
6307,-1.9089040378572144
7753,0.6382779041292004
14310,3.2677983627568503
10160,-0.571695388597029
7545,-1.0294937380108835
5814,2.7922476037763406
14849,0.018016940527994112
10288,2.2537063038248912
7304,-1.3143206533226288
10592,-0.2794828799980479
49101,5.9210894932797125
6504,-0.13379486622084916
9243,0.7658925424627447
4116,-0.9300692095779068
9913,1.499708044885953
14056,-6.493387256384607
2762,-0.20880384190235543
22301,5.477057875132567
4506,1.1119507159783395
9986,-1.5616290426521697
7794,2.347310750990449
8807,1.3894898660777257
12022,-1.1092327310638683
3285,0.7760684340677845
5120,-1.1848806755399446
15066,-1.8819260857435591
9450,1.7069680436766157
8863,0.6041062767189546
10107,2.5356274975173463
10456,-1.7529460081696773
8713,-5.050454875717874
4657,1.9732937575650806
8291,1.170596763667936
5757,1.559891547938552
6850,1.9418167086403704
8381,-0.5779931832695274
465,4.194274114263234
10706,0.9508661452265196
341,1.50654371400407
1383,-1.2400546165126036
2530,0.9933068870434418
29326,-2.4893397050662993
5522,-2.3382579305771474
9624,2.7006650689155576
5558,-1.864446344090178
7215,-1.4539166628122404
2304,1.7540599952361755
14708,-0.8733543990314513
20143,-2.694561228275692
336,-3.959180189940567
7214,-1.6916288092826846
21324,2.997729683593217
567,1.6834129645840392
5058,1.9035600578681218
5387,-2.954586966358311
8811,-0.4742743688922699
7250,-2.376384838971296
6164,-1.4368309424740424
3288,-0.23118813045056585
4949,-0.23887944960137164
20702,3.3100443793415577
8595,-0.5132712303999724
4085,0.2720887011713467
4640,3.195574502213182
5438,-1.593407648677212
6288,1.4353873400941908
1904,3.469705085184975
7540,1.8815192447559468
15414,-1.2964006111352833
10459,-1.759183753037241
8681,0.03965825128729096
584,0.05678274747918213
7358,-0.7977162768636806
3936,0.7087733050705334
8073,-2.737667204907481
8628,-2.1174102127704675
7421,1.19137637076452
8896,0.6376817198277195
7990,-1.3026415200506682
9141,2.325342151926402
3249,2.8673535056649877
5258,2.34063845778082
10244,-0.04644184692759772
5611,1.98869321791119
1109,0.13437341979475376
5036,-0.7143226387849053
2845,0.6342466380591578
5557,-2.3909508007627553
21938,1.8324108604801248
6554,1.9488983765072898
8600,3.6063965644638913
1382,2.2284069437382352
7480,1.857679191841624
4718,1.3635373301902993
1935,2.2095008569214265
8496,-1.5138789613380903
12045,5.523646366408887
2252,-0.9744018743758419
22310,-5.838725909556783
20521,-3.635443712985667
8170,-0.45215205270007497
9662,-0.20337283473300788
3264,3.4025062476902086
5010,0.8425576268279958
11021,1.5570246802757322
7028,-1.9796351215786407
2216,1.8666588822429995
10822,3.2876327171430946
12005,0.2581594725924424
12031,3.302912477377918
1699,-2.2078293731054255
7051,-1.7036063363960552
3925,-0.5875931180938958
2171,2.2676751011179466
3926,0.5388910105527237
14901,-3.658349569869908
5254,-1.810824124865786
8821,2.1404221212777252
3784,-3.3937880614109437
356,1.703700614715299
8448,-0.11289996956632747
1826,-0.49602715385810053
29132,3.5663567881028366
7429,1.5209603731462407
6899,-2.046663412106243
909,-1.8571193256941416
5573,2.7403698879695724
8011,1.4699505176310204
7767,-3.094468010739605
2310,3.7064993257554533
5540,-1.6419585644978696
1720,-0.7709605529464885
5115,-0.5149464594718144
20727,5.5374567634977305
2403,0.7879222938930747
2752,2.446792755657319
4866,2.3744629637366774
1396,-1.8323206166831292
4827,-1.91776873826184
7471,1.7249393093866086
10463,3.1300195304063845
168,-2.5982765336406666
5556,-0.9851666220700837
6406,0.24115140387246622
269,-2.805447148325031
2322,0.3692243941738459
3140,2.7951859484319175
7710,1.7505216671850379
13022,3.952045315728743
4397,-4.194583814356827
6150,-1.045344123140084
7277,1.2420362627500605
6111,-1.2973835720646296
1166,-0.5545166465169817
4541,-2.3235534540317144
1177,1.6271033300285072
2746,-0.0015482602606136696
7524,2.0362295101517476
493,2.57532517489306
14014,-0.9237245220481528
6638,-2.6787505186945744
20952,3.317304841572506
4736,-1.828277179221805
2783,-0.4248224256241091
8598,2.219332738672254
2266,-0.3478709922653611
9611,1.876898597894846
9016,0.27642485443387393
2093,1.4152571420135764
6710,3.234839603993807
6909,-1.5264225038150812
2152,-2.103494032172468
1782,-1.6014360738641673
6542,-0.5377767383402294
4495,-2.9136933255639077
4549,2.7758394872134633
494,-1.5825461481038419
1273,3.739365473613067
6613,-2.46189581342168
5422,-1.3641899024956208
6071,-1.9025730995384813
14911,-1.6859615947429192
5126,1.4808095029223411
3359,2.8028384450905084
5581,-1.954637903576175
555,0.4952418602656057
14260,0.8860469730804641
14247,1.2137388300757137
9550,-0.6674796072838046
1110,2.4668946013000532
3396,-1.556268286240346
4034,-3.244170879050789
20762,3.984237008443336
21320,-2.964828805679818
6465,1.258054475713284
1402,-3.5222086969862865
361,1.7141387101651548
6291,1.3833264127322638
2406,2.0291254443637445
4213,-2.602905796226415
1614,-0.8453885654156592
21702,-4.47365052066427
2986,0.697863382350163
6190,1.3481243596788852
9480,0.9309773791552463
14677,-0.42656753941840947
15621,-2.726040932904769
6348,0.916914325116212
10544,2.340552182632304
21933,1.17873764409348
2543,2.0077538162726607
6312,1.2286223513583905
2949,1.8186023852530382
7573,1.9798919692751442
7173,-1.7426049876506922
14248,3.455755255359325
1926,2.8473703476387993
10521,-2.8152953249300077
7636,1.4292431632363711
10400,0.8000151298896737
3160,2.688183092954082
7891,2.590138774769613
4606,1.0212299897598343
7883,-1.0307187680269798
6248,1.5909305655158668
6944,-1.267405303607034
15002,-2.0296118511745336
29514,-2.7934872351918374
3226,-0.3262226645830022
7239,2.9507587697399806
22304,2.144585289745641
21322,1.8810185030262474
5773,1.292264788488953
2191,-1.1567876539893165
4287,0.7727257712685974
10056,0.1774272461951512
1607,2.4085530693717563
22358,0.8930502597533011
3838,3.3458339240096104
14108,1.3419030551774278
9190,-0.9473215690176184
40304,-2.0094813475069193
6835,1.848198937615339
6782,0.6488204732141348
10709,-1.986527833550542
10015,0.9025457297260147
7551,-0.4483759319311336
7667,-1.4294508726387938
6734,3.299573264700736
7762,-0.7994920034094942
14102,6.696897427567529
14222,2.425085697192872
15,-2.7223336829277476
7428,3.8464420374276753
10100,-0.47868146882045276
21336,-3.501774705426761
1361,-1.9871445614421248
8116,0.85496698511892
29325,6.529747686515458
8786,-1.7377840683481487
14235,1.7326462383532193
29704,-2.2441930628449045
21164,-2.349553076802639
1389,1.2842192737387996
674,5.536969436109637
2989,-2.4638451555867196
3859,0.9767885848317569
6728,1.5913308039873726
4686,0.6191810330160212
3699,-1.8016179834498176
9318,-1.6449755281181366
5288,-1.2573618313773292
20117,-5.017424523380347
8234,-1.1160812257796684
6322,-1.8137608193795363
3882,2.124321202014162
7412,1.2913738282991964
12008,7.040685785809393
4057,0.3886173123243445
10061,-1.5712497725873984
20753,-4.520152994296997
21902,1.9322255813176903
15027,3.7788600080647896
5051,-0.7107571012042593
6994,1.4105622460271718
1313,-1.6520263498539474
4930,0.12275391034210645
76,1.6038219310877966
22356,-1.3944345243452687
1392,0.2890203004857547
7952,2.4684420016165864
2201,-1.7915430072025988
9981,-2.3861706506625215
21369,3.25781622013133
6301,-0.15784969808648922
4814,1.9103784962179848
